ID,Creation time,Notes,Dev Internal,Name,Blocked,Regression,Story points,Owner,Phase,Severity,Sprint
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=119646"",""119646"")",Wed Apr 13 08:00:00 UTC 2016,,No,Possible to make checkin from ALM when test open for editing in UFT,No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=108258"",""108258"")",Wed Aug 05 08:00:00 UTC 2015,,No,LeanFT: SAPGUICalendar: we'd better have daterange and selecteddate as CalendarDescription.,No,,1,Wen Dong,Done,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109851"",""109851"")",Mon Oct 12 08:00:00 UTC 2015,,Yes,Frame support,No,,4,Sun Tao,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110861"",""110861"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,Highlight support,No,,8,Jerry Yin,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=110879"",""110879"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,LFT GateWay(java implementation),No,,8,Jerry Yin,In Progress,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109938"",""109938"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,License support (autopass integration),No,,5,Jerry Yin,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109902"",""109902"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,'Mini package productization - Extra LFT messages',No,,3,Jerry Yin,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109911"",""109911"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,Spy support,No,,5,Jerry Yin,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=109904"",""109904"")",Tue Oct 13 08:00:00 UTC 2015,,Yes,Spy support: Add spy message handling to the server (LeanGW),No,,3,Jerry Yin,New,,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129913"",""129913"")",Mon Jun 27 08:00:00 UTC 2016,,No,"Error ""method do not support"" should display when replay ""Device(""Device"").unlock"" method",No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136261"",""136261"")",Thu Sep 01 08:00:00 UTC 2016,,No,"[Native Browser] in run update mode option ""update active screen images and value"" is not support in mobile platform.",No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135878"",""135878"")",Thu Aug 18 08:00:00 UTC 2016,,No,"[Native Browser][IOS] Gestures didn't work well on ios.(Swipe,Longpress)",No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138407"",""138407"")",Fri Aug 19 08:00:00 UTC 2016,,No,[Native Browser] maintenance mode is not work well on Native browser.,No,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135982"",""135982"")",Tue Aug 23 08:00:00 UTC 2016,,No,[Native Browser][Web Acc] GWT webtab/Multilist/WebTree can not be recorded on native browser,No,,1,'Yun-Sheng Liu',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136037"",""136037"")",Tue Aug 23 08:00:00 UTC 2016,,No,[Native Browser][Web Acc][Web Tab/WebTree] the object highlight funciton does not work on native browser,No,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136673"",""136673"")",Mon Sep 26 08:00:00 UTC 2016,,No,"[R&R settings] [Web Tab] Install an app first, and then untick the install option, try to ""run from step"" & ""debug from step"", uft will try to install the specified app again.",No,,1,'Yun-Sheng Liu',Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133980"",""133980"")",Mon Aug 22 08:00:00 UTC 2016,,No,"'[UFT Defect] If mobile add-in is disabled from UFT RnR then in Web tab we select the option to use settings in Mobile tab, user should not be able to record or replay'",No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=136630"",""136630"")",Wed Sep 21 08:00:00 UTC 2016,,No,"[UFT Defect] If user does not set MC host then open RnR setting mobile tab, the message to enable mobile browser from web tab should not show",No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134429"",""134429"")",Fri Jul 29 08:00:00 UTC 2016,,No,"[UFT Defect] When replay the UFT test from alm, if MC configuration in ALM is invalid, UFT should only load UFT settings itself",No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140090"",""140090"")",Mon Sep 26 08:00:00 UTC 2016,,No,[UFT][Gestures][Android][Hybrid OOA] not Performs the click on replay,No,,1,Jie Zhang (Sagi),Done,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139111"",""139111"")",Mon Sep 26 08:00:00 UTC 2016,,No,[UFT][Gestures][Android][Hybrid OOA] record LongPress with delay of one step,No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139120"",""139120"")",Mon Sep 26 08:00:00 UTC 2016,,No,'[UFT][Gestures][IOS][Hybrid In-App]  record LongPress with delay of one step',No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139499"",""139499"")",Thu Jan 28 08:00:00 UTC 2016,,No,Highlight error message need to be same both on browser and objects belong to it,No,New Feature Regression,,Jie Zhang (Sagi),Rejected,Low,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134342"",""134342"")",Tue Jul 26 08:00:00 UTC 2016,,No,[I18N][UFT12.54] Hardcode strings in checkpoint error dailog.,No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124186"",""124186"")",Sun Apr 03 08:00:00 UTC 2016,,No,'[IOS][HP Mobile Web] Cannot choose an image in Google search image results - see attachment',No,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=116641"",""116641"")",Tue Nov 08 08:00:00 UTC 2016,,No,"[MC 2.2] Using uft datatable to run iterations ,if HP Mobile Web is the first iteration to run, it will failed, errorcode 1004.",No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131128"",""131128"")",Thu Oct 15 08:00:00 UTC 2015,,No,[UFT Defect][Mobile Browser] Better to follow the RnR setting of the active test rather than the combination of all tests when adding a new test.,No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127818"",""127818"")",Tue Oct 13 08:00:00 UTC 2015,,No,[UFT Defect] [Mobile Browser] mobile metric settings always be off when open in RnR setting,No,New Feature Regression,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140139"",""140139"")",Mon Jul 17 08:00:00 UTC 2017,,No,[UFT][Gestures][Pan] not recording pan with Hybrid and browser on Android and iOS,No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138208"",""138208"")",Wed Dec 09 08:00:00 UTC 2015,,No,"[UFT Integration][Mobile Browser]If the mobile browser cannot be found by host and browser identifier, we should have the specific error for mobile device",No,New Feature Regression,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138169"",""138169"")",Wed Dec 09 08:00:00 UTC 2015,,No,"[UFT Integration][Mobile Browser]The host should support space after colon, like ""mobilecenter: acbs234012945""",No,New Feature Regression,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132099"",""132099"")",Fri Oct 16 08:00:00 UTC 2015,,No,"[UFT Integration][Mobile Browser] The version property of mobile browser should not be ""Chrome 39""",No,New Feature Regression,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138272"",""138272"")",Mon Sep 05 08:00:00 UTC 2016,,No,"[All 6 lans][L10N] The value of ""Launch on Start"" is untranslated.",No,Escaped Defect,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=106686"",""106686"")",Sun Feb 28 08:00:00 UTC 2016,James: send mail to Kate to confirm,No,[Android]Mobile Edit Field isn't recognized  when Hint property value is string.Empty [LeanFT defect to be fixed in 12.54],No,Escaped Defect,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=120548"",""120548"")",Tue Apr 12 08:00:00 UTC 2016,,No,[AWS]Sometime R&R setting window will have error when replay test.,No,New Feature Regression,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126282"",""126282"")",Wed May 04 08:00:00 UTC 2016,,No,Don’t support highlight on mobile snapshot,No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=121688"",""121688"")",Fri Apr 22 08:00:00 UTC 2016,,No,"[L10N] [UFT12.53] There is a truncation in RnR settings ""Web"" tab after selecting mc apps, device and matrix.",No,Not a Regression,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=130859"",""130859"")",Sun Jul 10 08:00:00 UTC 2016,,No,"[L10N] [UFT12.54] Bad layout in RnR settings ""Mobile"" tab after selecting ""AUT Actions"" and ""Device Matrics"".",No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126652"",""126652"")",Mon May 09 08:00:00 UTC 2016,,No,Method “ScrollOnePage ” which its behavior shows different while using the same option “up” on IOS and Android,No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=117009"",""117009"")",Tue Mar 08 08:00:00 UTC 2016,,No,MobileTabStrip is missing properties like 'all items' and 'selecteditem',No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125254"",""125254"")",Tue May 03 08:00:00 UTC 2016,,No,"[UFT Defect] If add chinese manufacturer in data table to use data driving to run test between chrome emulator and mobile, it will be messy code",No,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=123962"",""123962"")",Thu Apr 28 08:00:00 UTC 2016,,No,[UFT] Running Install and Restart command in FL encounter an error for mobile app (native and hybrid) in IOS.,Yes,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=126490"",""126490"")",Mon May 09 08:00:00 UTC 2016,,No,"[Web Acc][Native browser]replay of weblist in Oracle, jquery, KendoUI fail",No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=125121"",""125121"")",Fri Dec 02 08:00:00 UTC 2016,,No,[Sap 1.38] SAPFacetFilter.open will not open the dialog list for particular objects,No,,1,,Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=132881"",""132881"")",Wed Jul 13 08:00:00 UTC 2016,,No,Application keeps being reinstalled on replay if the first step fails due to an unexpected error,No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=129051"",""129051"")",Wed May 25 08:00:00 UTC 2016,,No,"[JA,FR, RU, DE][L10N] Bad layout when choose device in tools.",No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138404"",""138404"")",Wed Jul 06 08:00:00 UTC 2016,,No,[MC defect] Version property of App TO in UFT object repository will be ignored in executing steps,Yes,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=118221"",""118221"")",Fri Dec 08 08:00:00 UTC 2017,Tsachi_Close;James/Kate_agree,No,[MCExtension][UFT Defect] System monitor cannot be presented in the report for Mobile,No,Escaped Defect,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128696"",""128696"")",Wed Jun 08 08:00:00 UTC 2016,,No,[MC Jenkins Plugin] Per scenario timeout cannot be edited (by default 10 minutes),No,Not a Regression,1,'xiwen zhao - Jack',Rejected,Medium,Sprint 1
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138653"",""138653"")",Tue Dec 22 08:00:00 UTC 2015,,No,[Mobile]The Icon for MobileCalendar is not appropriate.,No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=133459"",""133459"")",Sun Jul 31 08:00:00 UTC 2016,,No,No error message appears in UFT R&R settings when there's no connection to the MC server,No,,1,'xiwen zhao - Jack',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=115142"",""115142"")",Thu Mar 31 08:00:00 UTC 2016,,No,Should have a readable error message when lack of class property in the description properties.,No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=137531"",""137531"")",Mon Sep 12 08:00:00 UTC 2016,,No,The application is not launched on replay when StartNV is the first step,No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134683"",""134683"")",Tue Jun 09 08:00:00 UTC 2015,,No,The MobileCalendar TO misses its icon,No,Legacy Feature Regression,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=135545"",""135545"")",Wed Nov 11 08:00:00 UTC 2015,,No,[UFT defect] Get error in RRV report if the screen is captured in a specific application.,No,,1,Jie Zhang (Sagi),Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127606"",""127606"")",Wed Jun 15 08:00:00 UTC 2016,,No,"[UFT Defect] If the MC server is invalid, then try to test connection, the option window will be no responding for a while",No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=131439"",""131439"")",Tue Oct 20 08:00:00 UTC 2015,,No,'[UFT Defect] - scripts recorded on one device are not always playable on the other',Yes,,1,Sun Tao,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=139434"",""139434"")",Tue Jan 19 08:00:00 UTC 2016,,No,"[UFT Defect] UFT record GPS coordinates wrong format when the numeric format using "","" as decimal point",No,,,Jerry Yin,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134696"",""134696"")",Tue Aug 09 08:00:00 UTC 2016,,No,[UFT Defect] Unexpected error got when try to open external actions after replay,No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=124715"",""124715"")",Thu Feb 18 08:00:00 UTC 2016,,No,'[UFT defect][VNC][Touch Actions] perform touch action LongPress on android native app the object cannot be found - see attachment',No,,1,Jack Zhao,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=128614"",""128614"")",Sun Dec 25 08:00:00 UTC 2016,,No,[UFT][gestures][Android][IOS][Pan] cannot recording on UFT pan on Hybrid app,No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=127543"",""127543"")",Tue May 24 08:00:00 UTC 2016,,No,"[UFT][HP Mobile Web][Native Browser][IOS][Gestures] Long Press, Pinch, Pan and scroll not recording on Mobile Web IOS",No,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=134806"",""134806"")",Mon Jul 25 08:00:00 UTC 2016,,No,"[UFT] The options that ""Test was created prior to UFT 12.51 and contains..."" should be separate from the iteration settings under Test settings mobile",No,,1,'xiwen zhao - Jack',Done,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=114897"",""114897"")",Sun May 08 08:00:00 UTC 2016,,No,'[Windows Phone] - Pan is not recorded on hyperlink',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=138486"",""138486"")",Thu Sep 08 08:00:00 UTC 2016,,No,'[Windows Phone] - text checkpoints are not working on web',No,,1,,Rejected,Medium,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141522"",""141522"")",Thu Feb 04 08:00:00 UTC 2016,,No,'[Windows Phone] - [UFT Defect] - need to add selectedItem and selectedIndex properties to MobileDropDown',No,,1,Jie Zhang (Sagi),Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140075"",""140075"")",Tue Jul 11 08:00:00 UTC 2017,,No,[MC 2.51] [UFT] [Android] [Webacc] [MC Browser/Native Browser] android cannot replay webacc scripts under Jquery tabs page.,Yes,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140073"",""140073"")",Tue Jul 11 08:00:00 UTC 2017,,No,[MC 2.51] [UFT] [Webacc] [Android] [WebMenu] [Native Browser/ MC Browser]android cannotreplay webacc script under jQUERYPage.,Yes,,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=141063"",""141063"")",Tue Jul 11 08:00:00 UTC 2017,,No,[MC 2.51] [WebAcc] [Native Browser] [IOS] ios replay webacc script using native Browser will through general error under jQuery page.,Yes,Escaped Defect,1,,Rejected,High,
"=HYPERLINK(""https://internal.almoctane.com/ui/entity-navigation.jsp?p=45001/6001&entityType=work_item&id=140079"",""140079"")",Tue Jul 11 08:00:00 UTC 2017,,No,[MC 2.51] [Webacc] [UFT] [Android] [Native Browser]android cannot replay scripts under oracle tree page.,Yes,,1,,Rejected,High,
